analytic_commander_id,commander_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier,stability_category,known_outcome_count,engagement_count,battle_count,broad_page_contribution_share,battle_siege_page_contribution_share,siege_row_share,provisional_role_category,strict_eligibility,exclude_from_headline_ranking,weak_battle_siege_support,recommended_action,rationale
acmd_cff9b7adff32,Quizquiz,976,26.44774133083411,Unclassified,model_sensitive,4,7,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_3dd8ee0aa526,Mariano Matamoros y Guridi,977,26.446860356138703,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_87b692e75280,Italo Gariboldi,978,26.42219306466729,Unclassified,model_sensitive,5,7,1,1.0,0.0,0.0,genuine_military_commander_operational,eligible_operational_commander,False,True,role_review_before_headline_use,"Military commander profile, but current evidence is high-level only; keep as caveated operational sensitivity."
acmd_9f2c5e079679,YouTube,979,26.41866916588566,"Tier D, strong but narrow-category performer",model_sensitive,3,5,5,0.0,1.0,0.4,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_4a47a1c21288,Ferdinand von Wintzingerode,980,26.412502343017803,Unclassified,model_sensitive,5,6,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_94f9555a1c56,Thomas Gage,981,26.370215557638232,Unclassified,model_sensitive,3,5,3,0.005812,0.994188,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_dc6d18252929,Piet Cronjé,982,26.13940018744142,Unclassified,model_sensitive,4,7,6,0.04315,0.95685,0.285714,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_7ccf408292d7,Suluk,983,26.1367572633552,Unclassified,model_sensitive,4,6,6,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_aa3f5bf93500,Dietrich von Saucken,984,26.06954076850984,Unclassified,model_sensitive,6,6,1,0.716709,0.283291,0.166667,high_level_operational_case,eligible_operational_commander,False,True,add_high_level_page_caveat,Mostly high-level operational evidence; keep only as caveated sensitivity until event-level support improves.
acmd_b6552744f0c3,Owen Roe O'Neill,985,26.023992502343017,Unclassified,model_sensitive,3,5,4,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_ae2a4d8ff4a1,Courtney Hodges,986,25.985229615745077,Unclassified,model_sensitive,4,5,3,0.337034,0.662966,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_2ede714bf02d,Johann Peter Beaulieu,987,25.767628865979383,Unclassified,model_sensitive,4,6,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_61c0429b8e27,Juan Modesto,988,25.75617619493908,"Tier D, strong but narrow-category performer",model_sensitive,5,7,6,0.046162,0.953838,0.428571,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_d37dba6be684,Ignacio López Rayón,989,25.6205060918463,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_b417f54e0856,Hernando Pizarro,990,25.556194939081536,Unclassified,model_sensitive,3,5,5,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_152c9103a7dc,Aleksander Koniecpolski,991,25.52800374882849,Unclassified,model_sensitive,4,5,5,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_461e6edec8bf,Zhang Zizhong,992,25.469859418931584,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_e87564566e9b,Johann von Thielmann,993,25.2196626054358,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_6a822a63dbba,Hōjō Ujimasa,994,25.15799437675726,"Tier D, strong but narrow-category performer",model_sensitive,3,6,6,0.0,1.0,0.5,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_0ea0cccc3d66,Max von Boehn,995,24.82850984067479,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_9e13b529a947,Alexander Yegorov,996,24.82234301780693,Unclassified,model_sensitive,4,5,2,0.324388,0.675612,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_ad10a3686067,Paul von Rennenkampf,997,24.81265229615745,Unclassified,model_sensitive,4,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_a0c2b8f154ba,Alaric I,998,24.706935332708525,Unclassified,model_sensitive,4,6,6,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_ee0f19494ee6,Andries Pretorius,999,24.70341143392689,Unclassified,model_sensitive,4,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_aee8302eda12,Hasdrubal Gisco,1000,24.533383317713213,Unclassified,model_sensitive,5,5,5,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_5eb525071f2f,Lothar Rendulic,1001,24.30541705716964,"Tier E, historically important but scoring-sensitive",model_sensitive,7,9,0,1.0,0.0,0.0,genuine_military_commander_operational,eligible_operational_commander,False,True,role_review_before_headline_use,"Military commander profile, but current contribution is entirely high-level; keep as caveated operational sensitivity."
acmd_c60d8ea62499,Murakami Yoshikiyo,1002,24.292877225866917,"Tier D, strong but narrow-category performer",model_sensitive,4,5,5,0.0,1.0,0.4,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_f2d3e6884b22,Walther Nehring,1003,24.28230552952202,Unclassified,model_sensitive,4,5,3,0.543011,0.456989,0.0,high_level_mixed_case,ambiguous_requires_review,False,False,add_high_level_page_caveat,Broad-page share is high enough to require caveat or additional role verification.
acmd_41edea0eea07,Bartolomeo d'Alviano,1004,24.201255857544517,Unclassified,model_sensitive,3,6,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_cfb48494e6f6,Stanisław Lanckoroński,1005,24.186279287722584,Unclassified,model_sensitive,3,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_8c7786a3b661,Theodoric I,1006,24.1078725398313,Unclassified,model_sensitive,3,5,5,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_6177338400dc,"Charles, Duke of Mayenne",1007,24.08056232427366,"Tier D, strong but narrow-category performer",model_sensitive,3,5,5,0.0,1.0,0.4,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_77f39bfc7cf6,Frederick Augustus Rutowsky,1008,23.95634489222118,"Tier E, historically important but scoring-sensitive",model_sensitive,4,5,2,0.109654,0.890346,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_1b990cbc25cb,Benjamin Lincoln,1009,23.8215557638238,"Tier D, strong but narrow-category performer",model_sensitive,5,6,6,0.0,1.0,0.5,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_5f875b2b0eae,Imam Shamil,1010,23.78367385192127,Unclassified,model_sensitive,5,6,6,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_5516aba6ca7d,Ashraf Hotak,1011,23.54757263355201,Unclassified,model_sensitive,3,6,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_ac605683d022,Inigo Campioni,1012,23.507047797563263,Unclassified,model_sensitive,4,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_c86c1a2a8521,Mago Barca,1013,23.432164948453604,Unclassified,model_sensitive,4,5,4,0.081267,0.918733,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_67ffa859db6f,Cemal Mersinli,1014,23.4312839737582,Unclassified,model_sensitive,5,6,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_ffb38d1f6c46,Dai Anlan,1015,23.403973758200564,Unclassified,model_sensitive,5,5,4,0.035288,0.964712,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_a482ddc441aa,Masatane Kanda,1016,23.30001874414245,Unclassified,model_sensitive,5,6,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_151fd3194800,Judas Maccabeus,1017,23.280637300843484,Unclassified,model_sensitive,3,7,7,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_5d5d3659b79d,Gottfried Heinrich Graf zu Pappenheim,1018,23.1097282099344,Unclassified,model_sensitive,3,5,4,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_397bd9fc572d,Enrique Líster,1019,23.05454545454545,Unclassified,model_sensitive,6,6,6,0.0,1.0,0.333333,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_378125da169b,John Forbes,1020,22.58466729147141,Unclassified,model_sensitive,5,5,4,0.04144,0.95856,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_bae8e4f42b1b,Viktor Dankl von Krasnik,1021,22.53268978444236,Unclassified,model_sensitive,5,6,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_24462b06e829,Gustav IV Adolf,1022,22.44903467666354,"Tier E, historically important but scoring-sensitive",model_sensitive,5,5,1,0.406628,0.593372,0.2,high_level_mixed_case,ambiguous_requires_review,False,False,add_high_level_page_caveat,Broad-page share is high enough to require caveat or additional role verification.
acmd_12b0aded183b,Martín Perfecto de Cos,1023,22.107179006560443,Unclassified,model_sensitive,3,6,5,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_e11065e822a5,Christian the Younger of Brunswick,1024,21.985604498594185,Unclassified,model_sensitive,3,5,4,0.0,1.0,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_7fc5317f69b9,Oda Nobutada,1025,21.79443298969072,"Tier D, strong but narrow-category performer",model_sensitive,4,7,7,0.0,1.0,0.571429,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_681cfce0f221,Djemal Pasha,1026,21.694001874414244,Unclassified,model_sensitive,4,6,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
