analytic_commander_id,display_name,canonical_wikipedia_url,battle_id,battle_name,wikipedia_title,side,belligerent,old_outcome_category,new_outcome_category,page_result_raw,page_result_type,override_justification,override_evidence_basis,override_source
acmd_f51da86004c8,Sterling Price,https://en.wikipedia.org/wiki/Sterling_Price,battle_1615881,Second Battle of Independence,Second Battle of Independence,side_b,CSA CSA (Confederacy),unknown,defeat,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,battle_453343,Battle of Chantilly,Battle of Chantilly,side_b,CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,battle_1351347,Battle of Front Royal,Battle of Front Royal,side_b,CSA CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,battle_1351223,Battle of Hancock,Battle of Hancock,side_b,CSA CSA (Confederacy),unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,battle_1349699,Battle of Hoke's Run,Battle of Hoke's Run,side_b,CSA CSA (Confederacy),unknown,defeat,Union victory,victory,Retained page result begins with `union` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Union victory,full_population_auto
acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,battle_1351339,Battle of McDowell,Battle of McDowell,side_b,CSA CSA (Confederacy),unknown,victory,Confederate victory,victory,Retained page result begins with `confederate` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Confederate victory,full_population_auto
acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,battle_1348694,Battle of White Oak Swamp,Battle of White Oak Swamp,side_b,CSA CSA (Confederacy),unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_0da413447226,Stringer Lawrence,https://en.wikipedia.org/wiki/Stringer_Lawrence,battle_28446958,First Carnatic War,First Carnatic War,side_c,Kingdom of Great Britain Kingdom of Great Britain Flag of the British East India Company (1707).svg British East India Company,unknown,stalemate,Status quo ante bellum,unknown,Retained page result is explicitly status quo ante bellum.,page_result_raw=Status quo ante bellum,full_population_auto
acmd_57806d8d6048,Subutai,https://en.wikipedia.org/wiki/Subutai,battle_70565233,Battle of Daohuigu,Battle of Daohuigu,side_a,Mongol Empire,unknown,defeat,Jin victory,victory,Retained page result begins with `jin` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Jin victory,top200_full_audit_auto
acmd_57806d8d6048,Subutai,https://en.wikipedia.org/wiki/Subutai,battle_41335403,Siege of Kaifeng (1232),Siege of Kaifeng (1232),side_b,Mongol Empire,unknown,victory,Mongol victory Emperor Aizong flees to Caizhou,victory,Retained page result begins with `mongol` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Mongol victory Emperor Aizong flees to Caizhou,top200_full_audit_auto
acmd_7be6f0cc4b2e,Suhayl al-Hasan,https://en.wikipedia.org/wiki/Suhayl_al-Hasan,battle_63252002,Operation Spring Shield,Operation Spring Shield,side_b,Syria Syria Iran 22px|border Hezbollah Supported by: Russia,unknown,indecisive,Ceasefire,unknown,Retained page result is explicitly a ceasefire.,page_result_raw=Ceasefire,top200_full_audit_auto
acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,battle_25240022,Siege of Corfu (1537),Siege of Corfu (1537),side_a,Ottoman red flag.svg Ottoman Empire Kingdom of France,unknown,defeat,Venetian victory Ottomans fail to capture Corfu.,victory,Retained page result states Venetian victory and explicitly notes the Ottomans failed to capture Corfu.,page_result_raw=Venetian victory Ottomans fail to capture Corfu.,prior_outcome_audit
acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,battle_30940778,Siege of Kőszeg,Siege of Kőszeg,side_b,Ottoman Empire,unknown,indecisive,The Defenders prevented the Ottoman advance into Vienna,unknown,"Retained page result says the defenders prevented the Ottoman advance into Vienna, which is a non-win for Suleiman but not expressed as a direct enemy victory.",page_result_raw=The Defenders prevented the Ottoman advance into Vienna,prior_outcome_audit
acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,battle_37342761,Siege of Maribor (1532),Siege of Maribor (1532),side_b,Ottoman Empire,unknown,defeat,Habsburg victory,victory,Retained page result states Habsburg victory while Suleiman is on the opposing Ottoman side.,page_result_raw=Habsburg victory,prior_outcome_audit
acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,battle_386667,Siege of Vienna (1529),Siege of Vienna (1529),side_b,Ottoman Empire Ottoman Empire Moldavia Moldavia (Vassal state),unknown,defeat,Habsburg victory,victory,Retained page result states Habsburg victory while Suleiman is attached to the Ottoman side.,page_result_raw=Habsburg victory,prior_outcome_audit
acmd_958e5cbb216f,Svetozar Boroević,https://en.wikipedia.org/wiki/Svetozar_Boroevi%C4%87,battle_4211499,First Battle of the Isonzo,First Battle of the Isonzo,side_b,Austria-Hungary,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_4eeecd36522d,"Sébastien Le Prestre, Marquis of Vauban",https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre%2C_Marquis_of_Vauban,battle_975053,War of the Reunions,War of the Reunions,side_a,Kingdom of France France,unknown,indecisive,Truce of Ratisbon,unknown,Retained page result is explicitly a truce.,page_result_raw=Truce of Ratisbon,top200_full_audit_auto
acmd_70fd3b0db695,Takeda Shingen,https://en.wikipedia.org/wiki/Takeda_Shingen,battle_352041,Battles of Kawanakajima,Battles of Kawanakajima,side_a,Takeda clan,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_fc10ac49a0bf,Takigawa Kazumasu,https://en.wikipedia.org/wiki/Takigawa_Kazumasu,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_7304981ac84b,"Tancred, Prince of Galilee",https://en.wikipedia.org/wiki/Tancred%2C_Prince_of_Galilee,battle_54892989,Battle of Antioch (1098),Battle of Antioch (1098),side_a,Crusaders,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_7304981ac84b,"Tancred, Prince of Galilee",https://en.wikipedia.org/wiki/Tancred%2C_Prince_of_Galilee,battle_1119248,Siege of Antioch,Siege of Antioch,side_a,Crusaders Byzantine Empire,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_7304981ac84b,"Tancred, Prince of Galilee",https://en.wikipedia.org/wiki/Tancred%2C_Prince_of_Galilee,battle_950767,Siege of Jerusalem (1099),Siege of Jerusalem (1099),side_a,Crusaders,unknown,victory,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_947bbc18bdaa,Tej Singh,https://en.wikipedia.org/wiki/Tej_Singh,battle_31316351,Capture of Peshawar (1834),Capture of Peshawar (1834),side_a,Sikh Empire flag.svg Sikh Empire,unknown,victory,Sikh victory Capture of Peshawar by the sikhs,victory,Retained page result begins with `sikh` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Sikh victory Capture of Peshawar by the sikhs,full_population_auto
acmd_ee2a952c710c,Telli Hasan Pasha,https://en.wikipedia.org/wiki/Telli_Hasan_Pasha,battle_3871399,Long Turkish War,Long Turkish War,side_b,"Ottoman Empire Ottoman Empire Crimean Khanate Crimean Khanate Nogais Nogai HordeVárkonyi R. 1985 ----- Flag of Hungary (15th century, rectangular).svg Hungarian Hajduk",unknown,indecisive,Inconclusive Peace of Zsitvatorok,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive Peace of Zsitvatorok,full_population_auto
acmd_1df967ccf77c,Theodore,https://en.wikipedia.org/wiki/Theodore_(prefect_of_Egypt),battle_55685610,Siege of Babylon Fortress,Siege of Babylon Fortress,side_b,Byzantine Empire,unknown,defeat,Muslim victory,victory,Retained page result begins with `muslim` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Muslim victory,full_population_auto
acmd_80dd6d7411ac,Tipu Sultan,https://en.wikipedia.org/wiki/Tipu_Sultan,battle_1134334,Second Anglo-Mysore War,Second Anglo-Mysore War,side_a,Kingdom of Mysore Arakkal flag 1.png Arakkal Kingdom Savanur State Drapeau Banganapalle.png Banganapalle State Kingdom of France Dutch Republic,unknown,stalemate,Status quo ante bellum Treaty of Mangalore,unknown,Retained page result is explicitly status quo ante bellum.,page_result_raw=Status quo ante bellum Treaty of Mangalore,full_population_auto
acmd_6e0857de9b41,Toghtekin,https://en.wikipedia.org/wiki/Toghtekin,battle_54892989,Battle of Antioch (1098),Battle of Antioch (1098),side_b,Seljuk Empire Emirate of Mosul Emirate of Damascus Emirate of Homs Various other Muslim Emirates,unknown,defeat,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_6e0857de9b41,Toghtekin,https://en.wikipedia.org/wiki/Toghtekin,battle_1119248,Siege of Antioch,Siege of Antioch,side_b,Seljuk Empire Emirate of Antioch Emirate of Damascus Emirate of Homs Sultanate of Aleppo Emirate of Mosul Various other Arab or Turkish Emirates,unknown,defeat,Crusader victory,victory,Retained page result begins with `crusader` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Crusader victory,full_population_auto
acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,battle_70565233,Battle of Daohuigu,Battle of Daohuigu,side_a,Mongol Empire,unknown,defeat,Jin victory,victory,Retained page result begins with `jin` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Jin victory,top200_full_audit_auto
acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,battle_41335403,Siege of Kaifeng (1232),Siege of Kaifeng (1232),side_b,Mongol Empire,unknown,victory,Mongol victory Emperor Aizong flees to Caizhou,victory,Retained page result begins with `mongol` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Mongol victory Emperor Aizong flees to Caizhou,top200_full_audit_auto
acmd_16bb0374c6df,Tommy Franks,https://en.wikipedia.org/wiki/Tommy_Franks,battle_22954466,Operation Rhino,Operation Rhino,side_a,United States United States,unknown,victory,U.S. victory,victory,Retained page result begins with `u.s.` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=U.S. victory,top200_full_audit_auto
acmd_eb9f4c13d5f8,Toyotomi Hidenaga,https://en.wikipedia.org/wiki/Toyotomi_Hidenaga,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_db122e03fe49,Toyotomi Hideyoshi,https://en.wikipedia.org/wiki/Toyotomi_Hideyoshi,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_68dee10020d1,Tulayha ibn Khuwaylid,https://en.wikipedia.org/wiki/Tulayha_ibn_Khuwaylid,battle_1168834,Battle of the Trench,Battle of the Trench,side_b,[[#The Confederate|The Confederates]] Quraysh Banu Qurayza Banu Nadir Banu Murra Banu Ghatafan Bani Assad Banu Shuja,unknown,defeat,Muslim victory Muslim invasion of Banu Qurayza,victory,Retained page result begins with `muslim` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Muslim victory Muslim invasion of Banu Qurayza,full_population_auto
acmd_322f5f25bf1f,Tōdō Takatora,https://en.wikipedia.org/wiki/T%C5%8Dd%C5%8D_Takatora,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_679a34ae0dfb,Ubadah ibn al-Samit,https://en.wikipedia.org/wiki/Ubadah_ibn_al-Samit,battle_1168834,Battle of the Trench,Battle of the Trench,side_a,First Islamic State Ansars Khazraj Aws Muhajirun Banu Qays,unknown,victory,Muslim victory Muslim invasion of Banu Qurayza,victory,Retained page result begins with `muslim` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Muslim victory Muslim invasion of Banu Qurayza,full_population_auto
acmd_679a34ae0dfb,Ubadah ibn al-Samit,https://en.wikipedia.org/wiki/Ubadah_ibn_al-Samit,battle_55685610,Siege of Babylon Fortress,Siege of Babylon Fortress,side_a,Rashidun Caliphate,unknown,victory,Muslim victory,victory,Retained page result begins with `muslim` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Muslim victory,full_population_auto
acmd_f84ebc2d7c28,Uesugi Kagekatsu,https://en.wikipedia.org/wiki/Uesugi_Kagekatsu,battle_4889403,Battle of Shigino,Battle of Shigino,side_a,Tokugawa shogunate,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
