analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_9b87db50df7d,Qianlong Emperor,hierarchical_trust_v2,935,675.0,415-973,345-1017,415.4,973.4,558.0,672.2,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",political_or_nominal_only,1.0,3,0.995,Exclude from headline ranking pending role evidence; confidence interval is diagnostic only.
acmd_464a152ea947,Johann von Hiller,hierarchical_trust_v2,936,789.0,568-982,550-1016,567.8,982.0,414.2,466.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_39b8b8e248d8,Osman Nuri Pasha,hierarchical_trust_v2,937,823.0,566-1051,502-1056,566.5,1051.1,484.6,554.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cee242d82909,Koos de la Rey,hierarchical_trust_v2,938,952.0,816-1023,798-1036,815.9,1023.1,207.2,238.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.02427,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4333fd349fa7,Pontiac,hierarchical_trust_v2,939,776.5,513-1028,454-1051,513.0,1027.5,514.5,596.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.083237,4,0.98,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dd1d45921b13,Alexander Hamilton,hierarchical_trust_v2,940,733.0,465-984,414-1026,464.6,984.2,519.6,612.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fdfc24f1748e,Najib ad-Dawlah,hierarchical_trust_v2,941,839.5,571-995,523-1036,570.9,995.1,424.2,513.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.08352,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_28c20161a0d0,Jacques-François Menou,hierarchical_trust_v2,942,847.0,629-989,573-1009,629.4,989.4,360.0,435.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_84c77f1736ab,Muhammad Ahmad,hierarchical_trust_v2,943,820.0,557-988,471-1034,557.2,988.4,431.2,563.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.03449,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6194f1e14ba0,Theepan,hierarchical_trust_v2,944,727.0,467-1014,413-1037,466.9,1014.1,547.2,624.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_94d6a8436561,Julián Romero,hierarchical_trust_v2,945,816.5,507-1028,445-1051,506.8,1028.3,521.5,606.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_47f5fbfb2f37,Roman emperor,hierarchical_trust_v2,946,784.0,578-998,542-1044,577.7,998.3,420.6,502.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd9c4bfc72cd,Marquis de Lafayette,hierarchical_trust_v2,947,834.0,598-1011,545-1030,597.8,1010.8,413.0,484.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_abf6562167ae,Józef Bem,hierarchical_trust_v2,948,852.5,595-1029,523-1052,595.1,1029.3,434.2,529.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4172803fa3bf,Sefer Halilović,hierarchical_trust_v2,949,934.0,746-1021,696-1041,745.5,1021.3,275.8,345.45,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.161436,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4c72c4e7c973,Michelangelo Alessandro Colli-Marchi,hierarchical_trust_v2,950,776.5,558-958,513-1011,557.9,958.1,400.2,498.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_947bbc18bdaa,Tej Singh,hierarchical_trust_v2,951,832.0,591-1010,535-1056,591.2,1010.4,419.2,520.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.35028,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_854d687dc55f,Otto Wöhler,hierarchical_trust_v2,952,909.0,752-1033,723-1048,751.9,1033.1,281.2,325.2,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.799231,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a3b8ce57a79d,Binod Singh,hierarchical_trust_v2,953,805.0,529-976,488-1001,529.0,976.0,447.0,513.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7b64d2665dbb,Osman Digna,hierarchical_trust_v2,954,848.0,643-1003,578-1041,642.6,1002.6,360.0,462.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.03449,5,0.975,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f735118336f9,Petrus Johannes Liebenberg,hierarchical_trust_v2,955,931.0,769-1035,742-1047,769.0,1035.3,266.3,305.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.02734,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_04c6aebbfbcc,Shimazu Iehisa,hierarchical_trust_v2,956,825.5,592-992,518-1024,592.1,991.9,399.8,506.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5ff0152d6088,Frederik van den Bergh,hierarchical_trust_v2,957,761.0,509-970,451-1007,509.4,970.2,460.8,556.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9b7e54c9b953,Tohir Yoʻldosh,hierarchical_trust_v2,958,918.0,705-1045,616-1053,705.2,1045.0,339.8,437.5,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",ambiguous_requires_review,0.666133,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5395ce28cf28,Archduke Eugen of Austria,hierarchical_trust_v2,959,793.0,628-984,566-1005,627.8,984.1,356.3,439.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c92d161eee43,Józef Zajączek,hierarchical_trust_v2,960,787.5,553-1015,504-1035,553.4,1015.3,461.9,530.95,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_afcb8521dea3,Wilhelm Ritter von Leeb,hierarchical_trust_v2,961,911.0,693-1050,624-1055,693.2,1050.2,357.0,430.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.319093,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd1ea34edeca,Pierre-Charles Villeneuve,hierarchical_trust_v2,962,896.0,694-1014,630-1044,694.0,1013.6,319.6,414.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.301874,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_87f5374da03a,Datis,hierarchical_trust_v2,963,910.0,716-1026,663-1045,715.6,1026.0,310.4,382.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68dee10020d1,Tulayha ibn Khuwaylid,hierarchical_trust_v2,964,757.0,467-972,408-1000,466.8,972.2,505.4,592.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_70139042f10d,Benny Peled,hierarchical_trust_v2,965,941.0,728-1049,666-1061,728.2,1049.0,320.8,395.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.266036,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d30f3a086cec,Mihail Savov,hierarchical_trust_v2,966,852.5,576-1031,516-1050,576.5,1031.3,454.8,534.75,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.042629,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1df970e937b0,Raghoji II of Nagpur,hierarchical_trust_v2,967,830.0,636-1037,581-1045,636.2,1037.4,401.2,464.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.059217,5,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_efe89acfd4b8,Yakov Cherevichenko,hierarchical_trust_v2,968,953.0,702-1051,648-1059,701.8,1051.0,349.2,411.15,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.480185,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a57c02d20721,Aleksei Evert,hierarchical_trust_v2,969,939.0,700-1056,610-1062,700.4,1056.4,356.0,452.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ca4592515ddd,Hugh Roe O'Donnell,hierarchical_trust_v2,970,864.0,585-1012,522-1029,584.8,1012.2,427.4,507.3,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_de6e34f0975b,Joseph Achuzie,hierarchical_trust_v2,971,895.0,704-1045,608-1053,704.0,1045.0,341.0,444.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.360658,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_422bed77f1e1,"Friedrich Wilhelm, Fürst zu Hohenlohe-Kirchberg",hierarchical_trust_v2,972,850.0,561-1023,501-1055,561.4,1023.1,461.7,553.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f89716974139,Bartolomé Mitre,hierarchical_trust_v2,973,933.0,675-1045,610-1056,675.4,1045.2,369.8,446.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.086437,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2c3c97602082,Kirill Moskalenko,hierarchical_trust_v2,974,923.5,764-1035,702-1056,763.7,1035.1,271.4,354.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_51569e7f4248,"Enrique O'Donnell, Conde de La Bisbal",hierarchical_trust_v2,975,780.0,527-1002,456-1019,526.7,1002.3,475.6,563.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cff9b7adff32,Quizquiz,hierarchical_trust_v2,976,936.0,799-1023,750-1040,798.6,1023.1,224.5,289.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3dd8ee0aa526,Mariano Matamoros y Guridi,hierarchical_trust_v2,977,792.0,576-984,481-1019,576.5,984.1,407.6,538.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_87b692e75280,Italo Gariboldi,hierarchical_trust_v2,978,927.5,743-1031,701-1045,742.9,1031.0,288.1,344.35,very_wide,model_sensitive,Unclassified,eligible_operational_commander,1.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9f2c5e079679,YouTube,hierarchical_trust_v2,979,832.5,635-996,561-1022,635.0,995.5,360.5,461.0,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.98,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4a47a1c21288,Ferdinand von Wintzingerode,hierarchical_trust_v2,980,814.0,524-1018,477-1040,523.6,1018.3,494.7,563.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_94f9555a1c56,Thomas Gage,hierarchical_trust_v2,981,933.0,771-1049,709-1056,770.8,1049.4,278.6,347.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.005812,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dc6d18252929,Piet Cronjé,hierarchical_trust_v2,982,940.5,791-1032,739-1039,790.9,1032.1,241.2,300.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.04315,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7ccf408292d7,Suluk,hierarchical_trust_v2,983,894.0,698-1034,626-1045,697.8,1034.4,336.6,419.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_aa3f5bf93500,Dietrich von Saucken,hierarchical_trust_v2,984,853.0,669-1021,648-1034,668.6,1021.2,352.6,386.5,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.716709,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b6552744f0c3,Owen Roe O'Neill,hierarchical_trust_v2,985,926.0,741-1043,692-1055,740.8,1043.3,302.5,363.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ae2a4d8ff4a1,Courtney Hodges,hierarchical_trust_v2,986,887.0,584-1014,517-1039,584.1,1014.1,430.0,522.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.337034,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2ede714bf02d,Johann Peter Beaulieu,hierarchical_trust_v2,987,905.0,687-1033,631-1044,686.8,1032.6,345.8,413.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_61c0429b8e27,Juan Modesto,hierarchical_trust_v2,988,985.5,855-1047,808-1054,854.8,1047.3,192.5,246.25,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.046162,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d37dba6be684,Ignacio López Rayón,hierarchical_trust_v2,989,810.5,566-994,494-1008,565.8,994.0,428.2,513.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b417f54e0856,Hernando Pizarro,hierarchical_trust_v2,990,894.0,635-1039,571-1052,635.3,1039.1,403.8,480.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_152c9103a7dc,Aleksander Koniecpolski,hierarchical_trust_v2,991,832.0,601-1015,507-1034,601.0,1015.4,414.4,527.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_461e6edec8bf,Zhang Zizhong,hierarchical_trust_v2,992,835.0,587-989,519-1039,587.0,989.0,402.0,519.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.975,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e87564566e9b,Johann von Thielmann,hierarchical_trust_v2,993,814.0,557-1011,511-1044,556.8,1011.3,454.5,533.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6a822a63dbba,Hōjō Ujimasa,hierarchical_trust_v2,994,932.5,824-1013,786-1025,823.9,1013.0,189.1,239.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0ea0cccc3d66,Max von Boehn,hierarchical_trust_v2,995,863.5,678-1014,640-1036,677.7,1014.1,336.4,396.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9e13b529a947,Alexander Yegorov,hierarchical_trust_v2,996,981.5,816-1045,761-1052,815.7,1045.3,229.6,290.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.324388,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ad10a3686067,Paul von Rennenkampf,hierarchical_trust_v2,997,858.5,582-1048,515-1053,581.7,1048.3,466.6,537.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
