analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_66a3e2e16015,Philip Vian,hierarchical_trust_v2,869,816.0,529-1006,456-1025,529.2,1006.0,476.8,568.65,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.535406,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_69ea88c00843,Gotthard Heinrici,hierarchical_trust_v2,870,826.5,531-1040,459-1053,531.4,1040.0,508.6,594.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.324884,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f8502bef92c6,Shivaji,hierarchical_trust_v2,871,746.0,502-972,445-999,501.9,971.5,469.6,554.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ff0c3b5d57a2,"Robert Douglas, Count of Skenninge",hierarchical_trust_v2,872,751.0,500-965,439-992,500.0,965.2,465.2,553.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_286dd73f3d2c,Angelo Iachino,hierarchical_trust_v2,873,771.5,521-1015,417-1033,520.7,1015.2,494.5,615.75,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.726275,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_df6af221e298,Otto Wilhelm Königsmarck,hierarchical_trust_v2,874,802.0,493-968,416-1026,492.7,968.0,475.3,610.5,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.041316,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_61ebbd8a9ab1,Jacques de La Palice,hierarchical_trust_v2,875,751.0,526-955,463-985,525.9,955.4,429.5,522.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3ba07a91ec79,Dong Fuxiang,hierarchical_trust_v2,876,844.0,642-1032,580-1043,641.8,1032.0,390.2,463.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.036767,7,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6edb1aaeb50c,Jérôme Bonaparte,hierarchical_trust_v2,877,815.0,576-1000,531-1033,576.2,1000.2,424.0,502.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.171549,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c18b719c9029,Christiaan de Wet,hierarchical_trust_v2,878,867.5,672-1013,640-1035,672.0,1013.1,341.1,395.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.020433,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd27739305a9,Marcin Kalinowski,hierarchical_trust_v2,879,807.0,534-993,445-1036,534.5,993.4,458.9,591.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0ad3f1c2e293,Nikolai Linevich,hierarchical_trust_v2,880,760.5,492-1008,395-1042,491.6,1007.6,516.0,647.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.043186,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_15c50a56b7de,Julius Jacob von Haynau,hierarchical_trust_v2,881,794.5,511-977,429-1006,511.2,977.0,465.8,577.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f4992ee1faec,Ettore Bastico,hierarchical_trust_v2,882,816.5,470-1011,416-1027,469.8,1010.6,540.8,611.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.258639,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c4aa456d9b10,Alexander Zakharchenko,hierarchical_trust_v2,883,794.0,457-993,407-1023,457.2,993.4,536.2,615.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c094a7195ef4,Bouzes,hierarchical_trust_v2,884,795.0,485-926,394-977,484.8,925.6,440.8,583.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26a3cde90d96,"Maximilian, Count of Merveldt",hierarchical_trust_v2,885,800.0,556-994,506-1019,555.6,993.6,438.0,513.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d916f8e8a1db,Niiro Tadamoto,hierarchical_trust_v2,886,766.0,447-924,391-996,447.0,924.4,477.4,604.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6b0f204a76e2,Izzat Ibrahim al-Douri,hierarchical_trust_v2,887,849.0,670-974,638-989,670.2,973.8,303.6,351.4,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.386459,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_224d435cffa0,Andrei Grechko,hierarchical_trust_v2,888,816.0,495-986,418-1006,495.0,986.2,491.2,588.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_72fba9af8772,Hoàng Minh Thảo,hierarchical_trust_v2,889,789.0,519-974,447-995,518.9,974.0,455.1,548.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.173265,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0c9f1695b453,Constantius II,hierarchical_trust_v2,890,796.5,524-974,454-1010,523.7,973.9,450.2,556.15,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_10f824474235,Friedrich Freiherr Kress von Kressenstein,hierarchical_trust_v2,891,848.0,699-1030,680-1043,698.6,1030.4,331.8,363.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8a95f06967d6,Mikhail Frunze,hierarchical_trust_v2,892,790.0,484-997,399-1028,484.0,997.2,513.2,629.25,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_operational_commander,1.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a57145859ed5,Naoe Kanetsugu,hierarchical_trust_v2,893,774.0,513-973,457-1010,513.4,973.0,459.6,552.9,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d482cca018e4,Benjamin Blake,hierarchical_trust_v2,894,832.5,482-1006,431-1026,481.7,1006.5,524.8,595.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f309e41facfc,John O'Sullivan,hierarchical_trust_v2,895,810.5,488-1008,438-1017,487.7,1008.0,520.3,578.75,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_76bbbddb244e,Afonso V of Portugal,hierarchical_trust_v2,896,800.5,590-934,520-969,590.5,933.5,343.0,449.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ca2206e3956a,August Kork,hierarchical_trust_v2,897,858.0,612-1023,565-1043,612.4,1023.0,410.6,478.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_917fcfda63e2,Abu Omar al-Shishani,hierarchical_trust_v2,898,890.0,724-1000,680-1013,723.6,1000.2,276.6,333.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.086681,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_95ea1d2ff3ce,Ernst Busch,hierarchical_trust_v2,899,835.5,623-1032,559-1041,623.4,1031.6,408.2,482.55,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.808725,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_06efa9a8a197,"Jean d'Estrées, Count of Estrées",hierarchical_trust_v2,900,867.5,664-987,626-1011,664.0,987.1,323.1,385.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.060803,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d38f47d2ad5a,Josef Philipp Vukassovich,hierarchical_trust_v2,901,883.5,684-1021,648-1032,684.4,1021.3,336.9,384.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a6ac1f45b75a,Nitta Yoshisada,hierarchical_trust_v2,902,859.5,672-1009,645-1039,671.9,1009.0,337.1,394.55,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.040512,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c190dfd80d38,Hans-Valentin Hube,hierarchical_trust_v2,903,910.0,663-1015,643-1037,663.2,1014.6,351.4,394.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.389494,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ca2856306eb6,Marian Langiewicz,hierarchical_trust_v2,904,845.5,582-1009,531-1032,581.9,1009.0,427.1,501.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_712d418b6774,Johann von Werth,hierarchical_trust_v2,905,841.0,602-1002,555-1025,602.5,1001.7,399.2,470.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4dfbb718b03b,Hakimullah Mehsud,hierarchical_trust_v2,906,786.0,690-951,653-974,690.2,951.0,260.8,321.8,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,1.0,3,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_23cb29e8ff77,Francesco Morosini,hierarchical_trust_v2,907,785.0,611-917,574-969,610.8,917.0,306.2,395.35,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.06397,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_738aa21471ec,Luigi Capello,hierarchical_trust_v2,908,829.5,578-991,497-1021,577.5,991.0,413.5,524.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_31dddb4667e4,Mikhail Tukhachevsky,hierarchical_trust_v2,909,864.0,699-988,657-1001,698.8,988.2,289.4,344.7,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.091286,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_06694e2efd20,"Frederick William, the Great Elector",hierarchical_trust_v2,910,853.0,546-1006,485-1035,546.4,1006.3,459.9,550.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.011331,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0a79790e9e80,Fidel Castro,hierarchical_trust_v2,911,861.0,720-967,644-1018,719.6,967.1,247.5,374.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.003287,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d2f014f31c7c,Anne Hilarion de Tourville,hierarchical_trust_v2,912,846.0,518-996,484-1020,517.9,995.8,477.9,536.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7472b51acb74,Aeneas de Caprara,hierarchical_trust_v2,913,798.0,479-961,400-987,478.8,960.6,481.8,587.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26f3ab303817,Nikolai Ivanov,hierarchical_trust_v2,914,809.0,574-1009,494-1029,574.5,1009.0,434.5,535.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.237465,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6966c4c45122,Heinrich von Vietinghoff,hierarchical_trust_v2,915,820.0,546-1003,486-1013,545.7,1003.0,457.3,527.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,3,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_add757a1e03f,Michał Serwacy Wiśniowiecki,hierarchical_trust_v2,916,827.0,574-1034,521-1045,574.0,1033.9,459.9,524.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9ff2b58a457f,Isoroku Yamamoto,hierarchical_trust_v2,917,870.5,673-1024,617-1036,672.9,1024.0,351.1,419.25,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.621151,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d499dcd15f56,Hurshid Pasha,hierarchical_trust_v2,918,881.0,600-1030,549-1033,600.0,1030.0,430.0,484.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ebdec0301f04,Wilhelm von Knyphausen,hierarchical_trust_v2,919,832.5,517-989,477-1015,516.7,989.0,472.3,538.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_52afe4fd3e89,Chūichi Nagumo,hierarchical_trust_v2,920,875.5,644-1041,561-1053,644.0,1041.2,397.2,492.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.193257,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7cf0dd7c83d7,Minoru Sasaki,hierarchical_trust_v2,921,874.0,780-1007,755-1029,779.5,1006.6,227.1,274.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bb97f12d2f5c,Maarten Schenck van Nydeggen,hierarchical_trust_v2,922,894.5,691-1010,609-1026,691.2,1010.1,318.9,417.4,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5585906a6277,Józef Potocki,hierarchical_trust_v2,923,898.0,602-1029,514-1039,601.8,1029.0,427.2,525.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.074939,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_16ece86eb82d,José Miaja,hierarchical_trust_v2,924,872.0,634-1033,561-1046,634.0,1033.2,399.2,485.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.052236,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_254a69c3e905,Nikola Ivanov,hierarchical_trust_v2,925,853.0,572-997,469-1032,571.6,996.8,425.2,563.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.086911,3,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_417f75b154bc,Pietro Frugoni,hierarchical_trust_v2,926,847.5,543-998,483-1017,542.9,998.3,455.4,534.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_68389ddc0f8a,Baldwin I of Jerusalem,hierarchical_trust_v2,927,860.0,748-942,716-958,747.9,942.3,194.4,242.7,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_1801a77f8f17,Looking Glass,hierarchical_trust_v2,928,835.5,518-1027,429-1042,517.9,1027.2,509.3,612.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.076977,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4ff8c7730586,"Maximilian Anton Karl, Count Baillet de Latour",hierarchical_trust_v2,929,892.0,720-1034,644-1047,720.5,1034.1,313.6,403.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
